col0 col1
1.0294e+02 1.5796e+00
8.2137e-03 5.2031e-03
6.2122e-02 3.9040e-03
1.4093e-05 5.8625e-06
-1.5626e-05 5.1763e-06
5.6810e-05 3.2296e-06
-3.4339e+00 6.5906e-01
3.9344e-03 1.4449e-03
-2.7256e-03 1.0904e-03
3.0620e-06 1.1888e-06
3.1218e-06 1.0431e-06
-2.9802e-06 6.7932e-07
-4.2173e+00 1.0115e-01
-1.6668e-05 1.2709e-04
-6.5377e-05 9.2106e-05
1.0791e-01 5.4433e-03
