col0 col1
110.42357363855363 1.4022811749107955
0.010010361057144635 0.005032251817241888
0.07069307095810619 0.0035633217292003086
1.744473543136986e-05 5.467844272688197e-06
-1.0090585897208897e-05 4.901376153071689e-06
6.148979899891357e-05 2.9207998246999417e-06
-10.1963808803159 0.5102915260685406
0.004119375646504223 0.0013490396020975975
-0.005369169045816087 0.0009572405697351466
1.6413184503166854e-06 1.081971907437378e-06
1.377450206975826e-06 9.669969255148234e-07
-3.988962974031699e-06 6.101191241378896e-07
-2.3774435231053226 0.07354664510774651
-0.0002914661115033378 0.00010769480538941312
7.389245170959428e-05 6.797675043767615e-05
-0.05162123415440872 0.003803484958206417
